Name,Hash,Meter,BPM,Total stream,Stream density
ECS13 - Speed/[34] [383] Yamada Stream,d66abeb088030bf858569122a7980cadea61f69c,34,382.5,141.0,0.831858407079646
ECS13 - Speed/[35] [410] Golden Sphinx,abe3c3849b6005c8c00cfba8dafa2ef796436fc7,35,410.0,92.0,0.6715328467153284
ECS13 - Speed/[35] [396] Monolith,b8c16d173fa4aa1adef18710f60a230ce0fdc0cf,35,396.0,134.0,0.8589743589743589
ECS13 - Speed/[35] [375] Resist The Demise,f5ec9ac11212991bcc825bd484d4f1cfdda1509c,35,375.0,254.0,0.8758620689655172
ECS13 - Speed/[35] [400] The Rapids,feb13c8baebe20792b16e5b779c9a1a90e96322e,35,400.0,119.0,0.815068493150685
ECS13 - Speed/[35] [380] Towards Manarsa,be6271503b170be0f108f4e50ceb95f2a9a941c4,35,380.0,176.0,0.9263157894736842
ECS13 - Speed/[36] [420] A Kidney Stone,1f126c9a6c103054974bde3534c7ec53b3a18743,36,420.0,94.0,0.734375
ECS13 - Speed/[36] [405] Crazy (Hard),3042f013f967d9a85833c8b6d4b5455ba5119137,36,404.075,146.0,0.8156424581005587
ECS13 - Speed/[36] [396] Crimson Fighter,09a48dd64431dd15a958d19a52ffcc2abe09f827,36,396.0,204.0,0.9622641509433962
ECS13 - Speed/[36] [375] Hawkeye,4a2fba2ad7ec192a66eebd2654979148306c68cb,36,375.06,332.0,1.0
ECS13 - Speed/[36] [380] Satori Maiden ~ Innumerable Eyes,d7b92f9556523b53f7995dcaad1213010c7ac76d,36,380.0,359.0,0.9181585677749361
ECS13 - Speed/[36] [412] LegenD.,e8edfd31fea67252739287f7923f1d7adb90c80e,36,411.236,144.0,0.8
ECS13 - Speed/[36] [420] Palace of Destruction,aeedaa0b2577836429a386cb546047940e574c6a,36,420.0,124.0,0.6492146596858639
ECS13 - Speed/[37] [400] Breaking the Habit,193bb9ac8d8ab13ff1c07a68c8324d06dcf26193,37,400.136,224.0,0.8
ECS13 - Speed/[37] [432] Digital Kiss,6a67c6749d344fd68efed526f135da61ae139bba,37,432.0,96.0,0.6153846153846154
ECS13 - Speed/[37] [414] Ergosphere,986479f5106acf35a1e59f1623df2e9ad707b8ed,37,414.0,172.5,0.9349593495934959
ECS13 - Speed/[37] [376] Fight the Current (Flashy mix),88be3cfa3536a5d964ab6b427a16496fb71b93bc,37,376.0,476.0,0.9794238683127572
ECS13 - Speed/[37] [390] Fuuga,a23f2334f27c6408cea3b8be6b4b22dfd5b22bd7,37,390.092,331.0,0.9403409090909091
ECS13 - Speed/[37] [383] Redshift Galaxy,e92707e1db04c555f078490473b17cb578bc1298,37,382.5,567.0,0.9174757281553398
ECS13 - Speed/[37] [420] Subboss Theme,4350b9db9efe5ce0a2a0bb25b36e780faedf758c,37,420.18,134.0,0.9178082191780822
ECS13 - Speed/[37] [438] Vermilion,3af6ad587e25ed6c540fe0119be3b37eeaee4ae6,37,438.0,69.0,0.46938775510204084
ECS13 - Speed/[38] [435] Beyond the Power,4af8d7750bd59b632edbc1667b10b0dea0cf0975,38,435.0,158.0,0.8102564102564103
ECS13 - Speed/[38] [420] Blue Emotion,9ca810b52980d2a41a324d84bc6345c030a5da3a,38,420.0,161.0,0.930635838150289
ECS13 - Speed/[38] [390] Image Material,520aa2aa96e61a6bc724d11a2d7ce08cef8093d2,38,390.0,471.0,0.8853383458646616
ECS13 - Speed/[38] [390] Mission Complete,917bf78168bbd2b03c8a17c28e958203300c3618,38,390.0,435.0,0.9235668789808917
ECS13 - Speed/[38] [400] Panorama,3c8c18194f969c94efe9706bda557af201e8e33e,38,400.0,304.0,1.0
ECS13 - Speed/[38] [414] Secret Forest,4bbe2c9033b6c10abb6b2bc56093e70e5833055f,38,414.0,249.0,0.83
ECS13 - Speed/[38] [444] werewolf howls.,2f1347695af50a2c7fcc5d27d404cd29f0777b23,38,444.0,98.0,0.6125
ECS13 - Speed/[39] [410] Desperation,2647b4aa5ee113d5e45b11d7f1ee8f3df37ff220,39,410.0,272.0,1.0
ECS13 - Speed/[39] [402] Huge Game Table,43a32e3ac5787237d9a103b4bdafd67237054b9d,39,402.114,384.0,1.0
ECS13 - Speed/[39] [450] Infiltration,aeca9475a31e0d36bae510a96c0e79cf68878273,39,450.0,84.0,0.9333333333333333
ECS13 - Speed/[39] [420] Maggie's Quest,2318ff6c86e24b46168ea873f15e62178505466f,39,420.0,192.0,1.0
ECS13 - Speed/[39] [435] NB Rangers Returns,5a4b4155499a5003472522c9a5d341fe5346f47b,39,435.0,162.0,0.9257142857142857
ECS13 - Speed/[39] [440] TRICKL4SH 220,86e6a3a4b582be5f6a40ebcdf8d82f3b1d29a672,39,440.0,123.0,0.7884615384615384
ECS13 - Speed/[40] [458] Almost There,54b34e228beca69218187a1718de9bdb89f0439c,40,457.5,108.0,0.6792452830188679
ECS13 - Speed/[40] [460] Oh Delia,7412a86bb852074f42eaa0f22c89db2bb540fcce,40,460.336,80.0,0.5555555555555556
ECS13 - Speed/[40] [414] Restless Destroyer,c7caa64a04e4d2519d667dbdd3c5ee0545312294,40,414.0,384.0,1.0
ECS13 - Speed/[40] [420] Survive,f02fb58348a0f8220033a1a1e86793b227714686,40,420.116,370.0,0.893719806763285
ECS13 - Speed/[40] [432] The Lake Of Tears,65b05927275ba750cf08d405904f859b45a087c9,40,432.0,249.0,0.9325842696629213
ECS13 - Speed/[40] [444] V1,5ea12119bf170cac3450fee15be3d2e98498623f,40,444.0,147.0,0.8596491228070176
ECS13 - Speed/[41] [460] Make Magic,fa13393f67f82747939b1ed3f8203c85d995e1fb,41,460.0,120.0,0.7317073170731707
ECS13 - Speed/[41] [420] Misericorde I - As the Flesh Falls,c0345f3bfd01f2ee550213890b12804bb799092f,41,420.0,612.0,0.8095238095238095
ECS13 - Speed/[41] [436] Sunshine Coastline,0aff59be28798a662dd68a5bf7a9ebe29e85f439,41,436.0,272.0,0.9714285714285714
ECS13 - Speed/[41] [450] Wee Monsters,f0aaf65f5bc151890da608b5c45a2ee5662fc096,41,450.0,138.0,0.9583333333333334
ECS13 - Speed/[41] [440] Xenoflux,27143d96b1e3876bf8d8d0d0c2e0e94569c1ebd5,41,440.0,189.0,0.984375
ECS13 - Speed/[41] [474] xenon,3df4a2f9b8ccccd0a7f27519167caa34020d91c1,41,474.0,124.0,0.8211920529801324
ECS13 - Speed/[42] [430] Cry of the Brave,cc591e95e29b1739c32d824991cfd691ff87fff3,42,430.0,544.0,0.9112227805695142
ECS13 - Speed/[42] [444] FREEDOM DiVE,8c23068f0d0a2a43ea62800dc1fa5466ef6b5cd4,42,444.444,372.0,0.788135593220339
ECS13 - Speed/[42] [465] Nocturnal 2097,7fc3b6f243c162721b3aaee2a42b0c8bc0527cb7,42,465.0,144.0,0.6605504587155964
ECS13 - Speed/[42] [453] Rock On! Rockoon!,2276454c42cad1486aeff7d96709bfc854996dc1,42,453.0,229.0,0.9196787148594378
ECS13 - Speed/[42] [470] SMARTDRV.EXE,7a4ec822dd67e814bbf14b3a133d7324824eb94f,42,470.0,99.0,0.9166666666666666
ECS13 - Speed/[42] [480] ZERO-ONE,39627ea4bfcb6610130e983dd7a6bb1d9f595fb2,42,480.0,120.0,0.7317073170731707
ECS13 - Speed/[43] [450] Another Lovely Beyond,85a6c1f24afbfb9deb780121c0354c1dae6fa608,43,450.0,388.0,0.8290598290598291
ECS13 - Speed/[43] [440] Jehovah's YaHVeH,7f741aab0c49424a0b6d3d825de0c41bcf62d014,43,440.0,453.0,0.9359504132231405
ECS13 - Speed/[43] [464] Never Die,2732e936cff5038a7cbfa68431fe55df9c73e57d,43,464.0,238.0,0.9333333333333333
ECS13 - Upper/[26] [252] Battle Medley (Hard),9b8393bfcfe85bf9f574d0df5ca7500ca0fe6366,26,252.0,942.0,0.8486486486486486
ECS13 - Upper/[29] [280] Ayu Trance 2 (Side A),8927c0c410320c75cd2b7d41a80a4329510645e7,29,280.0,1602.0,0.8566844919786096
ECS13 - Upper/[30] [290] Ayu Trance 2 (Side B),584f151d27c065031496a481ae7b4c0848011fa8,30,290.0,1625.0,0.8798050893340552
ECS13 - Upper Marathon/HIGHER TEMPO,a5f2e400d32c133cfcc5513bc81ad9af0a3fd313,31,300.0,3238.0,0.733574988672406
Stamina RPG 6/[18] [190] 90's Girly Tekno Beats,c6035d7d3bf6a7a8adad3a943191219c67f23c16,18,190.0,349.0,0.9184210526315789
Stamina RPG 6/[18] [210] Ahead Of Your Time,90675619014619e78dc08fbd1ecdc52c95f2a22c,18,209.976,150.0,0.8152173913043478
Stamina RPG 6/[18] [196] Alpha And Omega,dc83f637166c36324f43e0896eeeac01e970a996,18,195.881,265.0,1.0
Stamina RPG 6/[18] [210] Battle for Eternity,6469a5fdbc8b7c2227755d74565982bfc18a0310,18,210.0,149.0,0.7602040816326531
Stamina RPG 6/[18] [203] Buju,2979beb65b5475a386064350c41e8230f4f8c9e3,18,203.0,253.0,0.7808641975308642
Stamina RPG 6/[18] [210] Driver's High,eeb0d556ffa2109066a9068f45a8334164a8922b,18,210.0,144.0,0.8571428571428571
Stamina RPG 6/[18] [208] Dynasty -Da Capo-,e58d4f6050e8910b698c2b6628fc8a09aa68dbf4,18,208.0,231.0,0.8133802816901409
Stamina RPG 6/[18] [174] ECS Classics,e61476eec77277caef295994fbcaad43a21cd5d8,18,174.0,1574.0,0.7858212680978532
"Stamina RPG 6/[18] [222] Flashbacks, Dude!!",d605183b4dfe736ff5c8cff892394cb1d20436fd,18,222.0,134.0,0.7362637362637363
Stamina RPG 6/[18] [200] Ha(Ne)rdcore OTAKU Connectionz,7cb6f9afff30d160bc7ca92b79865b1da748c08c,18,200.0,287.0,0.8176638176638177
Stamina RPG 6/[18] [198] Hochzeit Girl,46b8fb5d102fe20a71cd21065e6275a747ea19e2,18,198.028,235.0,0.8576642335766423
Stamina RPG 6/[18] [215] I Don't Like The Original Title of This Song,fdf01abbc5348371556cbe2788852c3f636b5f7f,18,215.0,122.0,0.8472222222222222
Stamina RPG 6/[18] [187] JackOff Marathon,a519de835d63fa4c1f54aa3b093ced03ea7be30e,18,187.0,385.0,0.8870967741935484
Stamina RPG 6/[18] [189] L.E.N.,c83caeddc71e6f8f8e8d083b1d1be974340129fa,18,189.0,302.0,0.9710610932475884
Stamina RPG 6/[18] [197] Magic Cycles,4b4f771870b20382ea281838b15bb91a078da3ae,18,196.5,218.0,0.8352490421455939
Stamina RPG 6/[18] [186] One More Lovely (After After Hours),dfef68d64b2ba6b9723da6f21ed242ae755bfc43,18,186.0,358.0,0.9916897506925207
Stamina RPG 6/[18] [200] Robot Brain Era,29335afbddb50adaa042e0953190515c19d9b7c6,18,200.14,315.0,0.8513513513513513
Stamina RPG 6/[18] [202] Ruten,35666817a0df91e5f1656465e3b2de3a82ae22f4,18,200.397,321.0,0.8629032258064516
Stamina RPG 6/[18] [222] say it ain't low,0a0b0663c412ff1fa302666c9c53bf3ddbc30d3a,18,222.0,96.0,0.7111111111111111
Stamina RPG 6/[18] [205] Somewhere Back In Time,e62daed621562ff82bb577656ac97d8964efb098,18,205.0,258.0,0.8927335640138409
Stamina RPG 6/[18] [220] Todestrieb und Lebenstrieb,6ed13c575d749ee4bc0545f3681a24417580f2f8,18,220.0,145.0,0.6473214285714286
Stamina RPG 6/[18] [175] Variation Complex,96c14a8d96a88ec4a6e583510c1140480f7b0059,18,175.0,999.0,0.8538461538461538
Stamina RPG 6/[18] [214] wasting my time,720107194ab6829f569720542b7910c7cfc56b04,18,214.0,142.0,0.8819875776397516
Stamina RPG 6/[18] [218] White Parade,1c373ff7c9684470138b68c54a56c972b0b47d34,18,218.0,85.0,0.85
Stamina RPG 6/[18] [225] Wings of Glory,97462ba25c8ef0b461d3c55fe84dcd789342db8e,18,225.0,73.0,0.8295454545454546
Stamina RPG 6/[18] [195] Wonders,d3f56113dd45d43f6f59131c335db2a70c2ec41c,18,195.0,256.0,0.9175627240143369
Stamina RPG 6/[18] [195] Your Best Nightmare,8e8e1f8ae07f8b0c6f0d849d555ff714b804f1be,18,195.0,391.0,0.7947154471544715
Stamina RPG 6/[19] [204] 2 Crazy Brothers,8115708010dfc1e90c73f542294eaf126555ce9b,19,204.0,354.0,0.9752066115702479
Stamina RPG 6/[19] [197] After End Start Before,bade97d1d04357773921013bca2ed28cf6ac75a2,19,197.368,408.0,0.9488372093023256
Stamina RPG 6/[19] [190] Call Of Beauty,dde40f5d84a481d14e4091ddfd4ddea4539bb2a6,19,190.0,490.0,1.0
Stamina RPG 6/[19] [235] Catch Game Battle of Humankind vs. Ball-Throwing Robot Tama-chan,41f00dd379ea7bc530571b48d67bce7bc6567401,19,235.0,122.0,0.6192893401015228
Stamina RPG 6/[19] [210] Faceless,c297a205ed7b03f70567e2b948051bab8c674fdd,19,210.0,257.0,0.8986013986013986
Stamina RPG 6/[19] [200] Ha(Ne)rdcore OTAKU Collectionz,4254d75adc022b048f137094003bb8c499282770,19,200.0,393.0,0.8694690265486725
Stamina RPG 6/[19] [220] Hustle Bones,50a42244a78565bd3048a6e02819076068f57597,19,220.0,138.0,0.8625
Stamina RPG 6/[19] [220] Katayoku no Tori,0537ba70f10dbc6ccf39d3349788438eb8f7e8a5,19,220.0,179.0,0.7336065573770492
"Stamina RPG 6/[19] [225] Liar, Liar",32bd538378d6af383f4e99fd593cb3c823b16206,19,225.0,130.0,0.8024691358024691
Stamina RPG 6/[19] [200] Lucky Lotus 8 VIP,ca86547facf4ca2a2daf94a103d51b6ee780e9c0,19,200.0,811.0,0.696137339055794
Stamina RPG 6/[19] [224] Mojo's Gone,d1d668a94e21fc4e21f159ac0fd196a764392f42,19,223.993,125.0,0.8223684210526315
Stamina RPG 6/[19] [217] plastic surgery disaster!,24ec411bc512573b72640af5c5a9663aa63d42a3,19,217.001,161.0,0.8702702702702703
Stamina RPG 6/[19] [218] Reflection,b3df1d7195b3365fb7cc0e862fa3b596eda97e28,19,218.0,257.0,0.7764350453172205
Stamina RPG 6/[19] [208] Ruten (Angry Luna Mix),0a0ff8d0c0f0676a80f1bd7ce5124ff5ea208a18,19,208.0,277.0,0.9551724137931035
Stamina RPG 6/[19] [217] So Damn Tough,7e95102f9a37ba80d4d196d54e70cfa79315daa6,19,217.0,247.0,0.8344594594594594
Stamina RPG 6/[19] [208] Solar Flare,a7fce8c457664db35fa7d083387f628bad69e0aa,19,208.0,284.0,0.8580060422960725
Stamina RPG 6/[19] [236] Stupid Love,e3d8ac5a16858c45cbfa3b2421e21720e996bce6,19,236.0,103.0,0.7202797202797203
Stamina RPG 6/[19] [225] Tenebris,d2fa991e296f8c0dc1a90fb9db801da79ff8aef0,19,225.001,183.0,0.71484375
Stamina RPG 6/[19] [232] Tengaku (Medium),f875e4983875d6a4a8d85afc58e51ef008f3e7a6,19,232.0,124.0,0.5414847161572053
Stamina RPG 6/[19] [190] Vis Vitalis,58824c3a2fa1433f8772bebce18ae7c83158d162,19,190.0,587.0,0.9129082426127527
Stamina RPG 6/[19] [210] What Is A Tunecore,b5e4c087b6bbe08a9da867305444e1641d90177e,19,210.0,216.0,0.9642857142857143
Stamina RPG 6/[19] [200] Yaadae,9031dcaf9b62ce187b8f3f89cb03a3bf97dc0d61,19,200.0,383.0,0.9033018867924528
Stamina RPG 6/[20] [225] Abyssal,643562f05b0048ee77ec7f557c8dbd5e6ee2f675,20,225.0,237.0,0.7181818181818181
Stamina RPG 6/[20] [209] Cheper,053b7bf993a6507867a24732183b349f3df487ae,20,208.999,584.0,0.8055172413793104
Stamina RPG 6/[20] [214] Cosmic Energy,78ca0e3cbf7b18eefbbdfe8b55410a349f102053,20,214.0,348.0,0.9405405405405406
Stamina RPG 6/[20] [230] Countdown,1467f6a5488acac204fc62ab2cde69af3ad9e82c,20,230.0,160.0,0.7729468599033816
Stamina RPG 6/[20] [234] crossing blue,814174151ee162d5a5b3c47ca9383e8cdd5aa3c1,20,234.0,82.0,0.9111111111111111
Stamina RPG 6/[20] [220] Dark Ride,7beb1e5d9cabe5d3c88ca0e7249356340ed1581d,20,220.0,265.0,0.7934131736526946
Stamina RPG 6/[20] [212] Extreme Ritual,b455878497f8d228cd3b7c5bd001281878ba6b50,20,212.0,356.0,0.89
Stamina RPG 6/[20] [208] Fast Animu Music 2020 Reduxx,4acb4c3b156c463f6cbd163f56067d70a49f4982,20,208.0,445.0,0.9290187891440501
Stamina RPG 6/[20] [234] Forest Funk (Hard),2fd890254a6d15436958d552504ee8667e2a8ed6,20,234.0,120.0,0.8333333333333334
Stamina RPG 6/[20] [240] GaLaXyEggPlanT,45056f885d247e39b94e429a602f7f0903df206b,20,240.0,76.0,0.7916666666666666
Stamina RPG 6/[20] [242] MEGALOVANIA (Camellia Remix),e4103ff162402e96bfe59b8654613ec6ee1c89a7,20,242.0,167.0,0.5045317220543807
Stamina RPG 6/[20] [230] no problem!,fd87ea88f90ccdfd6d6ef1295b8df868d3c20576,20,230.0,158.0,0.88268156424581
Stamina RPG 6/[20] [222] Non-existence proof,75aebdba91c1686f46e062cc5b33c5c46cffc2cf,20,222.0,201.0,0.8516949152542372
Stamina RPG 6/[20] [225] PoPiPo,3c0a34e01c998df8a0ad76a3a748813a496dacc1,20,225.0,151.5,0.9619047619047619
Stamina RPG 6/[20] [214] Robotic Whales against Climate Change,acadbfc2ef18984467da84e46347d186ce5943c8,20,214.0,362.0,0.905
Stamina RPG 6/[20] [217] scotch cherries,864e17005667ccb50e07d5e8786f9ab6a4e53c93,20,217.0,217.0,0.9954128440366973
Stamina RPG 6/[20] [217] Snowball,ccde45147f4961193d8a8cf8cdf35834a7786f7d,20,217.0,281.0,0.9064516129032258
Stamina RPG 6/[20] [230] SprrRush!!,927788c4d75c5679a80e60ab5ba573ea786d5db3,20,229.9,162.0,0.801980198019802
Stamina RPG 6/[20] [227] thinking of you,40b1b3886e7c1458a22d98840a68b765a792784e,20,227.0,136.0,1.0
Stamina RPG 6/[20] [228] Video Girl,4fab3bef58777922e001a6679f5eedb9ac79845c,20,228.0,190.0,0.9047619047619048
Stamina RPG 6/[21] [233] Atome Conscient,91e2455b3e9f69b35bf522ca5263dd55f49630b4,21,233.0,205.0,0.7142857142857143
Stamina RPG 6/[21] [245] Bus Panic V2,43f4f14d3593ce97e33b9f7bc27a63f4a5b3df6a,21,244.989,148.0,0.7708333333333334
Stamina RPG 6/[21] [240] Children Of The Night,094037e0d61290ab7a4c798c814246d70f1c879e,21,240.0,138.0,0.7752808988764045
Stamina RPG 6/[21] [234] Concentrate All Firepower!!,4737869843d352fd8ec5f4ebc7e1b46193c2af64,21,234.0,141.0,0.9155844155844156
Stamina RPG 6/[21] [236] Confront,9bd98fa715c129fdb6dcfddd6ab0b250b7029498,21,236.0,134.0,0.8589743589743589
Stamina RPG 6/[21] [220] Dernier Voyage (Hard),3d95b0f363aeb2ab62081ed6eaba652d83058f2b,21,218.704,432.0,0.8089887640449438
Stamina RPG 6/[21] [230] Eternity,8b779c26a034260a67d4e26b026edbb10b6863b0,21,230.0,217.0,0.9908675799086758
Stamina RPG 6/[21] [217] FASTER Animu Music 2020 Reduxx,526cd25897b7f4d90c174314b86b53d81c9c8d6c,21,217.0,458.0,0.8858800773694391
Stamina RPG 6/[21] [220] Funky Fresh Blitz,8d7db790e3827172f35161e3771aa8eebb2fbc24,21,220.0,556.0,0.8373493975903614
Stamina RPG 6/[21] [250] Gjallarhorn,323e5e14a5be926cbc9516383e7a52d43592cf47,21,250.0,91.0,0.489247311827957
Stamina RPG 6/[21] [240] Having Sex,45a4c4e3ad71d069141f659e706e385491e0a129,21,240.0,152.0,0.7169811320754716
Stamina RPG 6/[21] [220] i love you more each time you die,a691f97689ccf9c90d09f4cfc835cad989df62d9,21,220.0,322.0,0.8944444444444445
"Stamina RPG 6/[21] [224] Mr Stark, I dont Feel so Good",64fad2dc56fc49c01105c1eff58922e1c7705ba4,21,224.0,280.0,0.9150326797385621
Stamina RPG 6/[21] [240] Not The Same,4c8a8393467bee9276ecb42514df1f9d1b5f2478,21,240.0,139.0,0.7897727272727273
Stamina RPG 6/[21] [256] on stage!,fd3a6fbc6bf14f80fd84fa58f438e98c178d0bbe,21,256.0,65.0,0.5
Stamina RPG 6/[21] [240] planet of the kemomimi loli,85e0d5ff6294f0c56b02658f3ae38ca95ad34eae,21,240.0,183.0,0.820627802690583
Stamina RPG 6/[21] [250] Re's NoVAE,ecc4fc9d478853e905872e7adc09b144f21f4e0a,21,250.0,80.0,0.7142857142857143
Stamina RPG 6/[21] [230] Resistance Device Minimix,c41d8911c69b2c83c94efeb85f6c6e4620e76e59,21,221.958,521.0,0.7317415730337079
Stamina RPG 6/[21] [213] Winter Solstice,3ca4840abb22ce624de766c7fabf62c5c9599852,21,213.0,504.0,0.9147005444646098
Stamina RPG 6/[22] [234] All Killer no Filler,83d1ffffe32a38750b405b9312e5e88cc7e06fb3,22,234.0,237.0,0.8464285714285714
Stamina RPG 6/[22] [240] Avenger,67bd77cc12d51764f9fef2f4d825e2bd5baaef43,22,240.0,138.0,1.0
Stamina RPG 6/[22] [234] Blaze and determination,97d897b92539ab992fc8aa5c4a1a455c8f68cf5c,22,234.0,241.0,0.909433962264151
Stamina RPG 6/[22] [225] ECS Classics,21a111709f4416b3e8a8911d380a3e107aae828d,22,211.676,1569.0,0.7829341317365269
Stamina RPG 6/[22] [244] FLYING OUT TO THE SKY,a636c2d66cf634bdeb12fbad16d6fba8a9fba7a9,22,244.0,206.0,0.8373983739837398
Stamina RPG 6/[22] [240] Go Back Home,142c197615004fb35908f01b5ca1b7dd28818299,22,240.0,211.0,0.9590909090909091
Stamina RPG 6/[22] [260] IMAGE-MATERIAL,f34cfcce9fc4adcef56ae4b9923c88690e94ef8c,22,260.0,71.0,0.8160919540229885
Stamina RPG 6/[22] [258] Kangokurakuou,fedc2d92d46975d68c87edf19d6339b26db499f0,22,258.0,70.0,0.6730769230769231
Stamina RPG 6/[22] [210] nothing is for sure,600f4b478247ef73ed1eaf13e4aab407e11ce37b,22,209.034,1501.0,0.8557582668187002
Stamina RPG 6/[22] [270] Rabbit in the Black Room,db590c3a8d8ed6aa0285753449f3e8249d923e05,22,270.0,60.0,0.5660377358490566
Stamina RPG 6/[22] [224] Revengeful 255 Train,51db7d1a630e89f5a5130cded6d219665dc46b66,22,224.0,633.0,0.8473895582329317
Stamina RPG 6/[22] [256] Sugar Free,b8a935fae0cba6120b828dd398609274707a50a2,22,256.0,143.0,0.6745283018867925
Stamina RPG 6/[22] [252] The Island (Hard),0c346176f530dfd3ec0351ec4802db1b41d058b3,22,252.0,120.0,0.5714285714285714
Stamina RPG 6/[22] [237] Your Contract Has Expired,5efe293870634cf14b16133a76396e0a48313d46,22,237.0,222.0,0.9327731092436975
Stamina RPG 6/[23] [238] Apocynthion Drive,37c3b870eb2734bcf61b791c6734ff8cd44057d9,23,238.0,297.0,0.911042944785276
Stamina RPG 6/[23] [249] Bwark?,4ff5d8a3bfa100a39f26be8bde14b441a2f572a3,23,249.0,185.0,0.7974137931034483
Stamina RPG 6/[23] [255] Cartoon Heroes,0c2f70cb60dc932456fc9a7884aa15fdebc9ee97,23,255.0,169.5,0.7902097902097902
Stamina RPG 6/[23] [250] Code Name- Foxtrot,b6d6ead86bca26dc008a8849cbc6805ee44261f0,23,250.0,163.0,0.9157303370786517
Stamina RPG 6/[23] [257] Crimson,2ebbf3edf5cb1f0b5ae37cd9834371ee683df9c4,23,257.0,211.0,0.7152542372881356
Stamina RPG 6/[23] [263] Cycle Hit,cd65d3000380b739c6941a5a55c19cf0920aab44,23,262.5,169.5,0.5678391959798995
Stamina RPG 6/[23] [240] H.A.R.D.C.O.R.E.,fdca113c8c9849995746df952bbcae9c316ddd99,23,240.0,294.0,0.9046153846153846
Stamina RPG 6/[23] [266] NaiNai 69,f05ba714e5c2e4e3d8788116ddc001454545a2da,23,265.876,83.0,0.7410714285714286
Stamina RPG 6/[23] [260] Otworz Oczy (Bez Miesa Version),23eca38f88b25a7cf4f0ea4a8863e553d7dc168b,23,260.0,95.0,0.76
Stamina RPG 6/[23] [225] Portal Of I Continuous Mix,e1bf7dfe08f28bd45103fad9eae1f522a9f9680f,23,221.665,1573.0,0.7295918367346939
Stamina RPG 6/[23] [243] Scorching ground,e87e08f52344af14d43c823e1d2b5515cbc304c6,23,243.0,226.0,1.0
Stamina RPG 6/[23] [230] Stamina Nation Megamix 2,128c006aaf1654f615ae8c3dfb5c5c52f53411fa,23,230.0,747.0,0.8023630504833512
Stamina RPG 6/[23] [252] The Island,596e277fa2efef0c71761420ee38fa2d642735c5,23,252.0,192.0,0.7966804979253111
Stamina RPG 6/[23] [225] Trails of Cold Stream the 3rd,be1811d125b4b9d5506362fed000ae3d6e12aa89,23,209.433,2708.0,0.8236009732360098
Stamina RPG 6/[24] [242] ARK05 (Repace),e25513cb3c80160407bf7298d9808954467ff2ba,24,220.623,2296.0,0.7900894700619409
Stamina RPG 6/[24] [275] Chu Chu Lovely,4c57ed75744d1f68e1725dcf3b48b8517a6028ba,24,275.0,89.0,0.8090909090909091
Stamina RPG 6/[24] [255] Clubbed to Death,901673725efec6191e51e9ce3fb4d4169034f750,24,255.0,200.0,1.0
Stamina RPG 6/[24] [270] Concept HMI,a9c4b9f8c4fb9ca1a622690e2e1e433cb3f115ba,24,270.0,132.0,0.8048780487804879
Stamina RPG 6/[24] [264] Condemnation Wings II,e88930dc453957ec43a9b8fb5681c77f48b921f0,24,264.0,127.0,0.9769230769230769
Stamina RPG 6/[24] [260] Facing Your Formidable Foe,ed82212f300b6dfdc9e191f73b288be94d8e7aaa,24,260.0,119.0,1.0
Stamina RPG 6/[24] [270] High-Dimensional Space,b818d3a425a82c25510e08d27fed63b822c5984e,24,270.0,73.5,1.0
Stamina RPG 6/[24] [260] Masochist,98f875cd11d5e816c222e84974400bc73fd478b3,24,259.5,186.0,0.8435374149659864
Stamina RPG 6/[24] [280] NITRO PANIC!,3ee44804db7d3d1bae6396c35e41dc5bf8baee10,24,280.0,80.0,0.5970149253731343
Stamina RPG 6/[24] [250] Tachyon Beam Cannon,a07000df23161d27f41401745614230dcd6c8779,24,250.0,191.0,0.9845360824742269
Stamina RPG 6/[24] [244] Wings of Stones,17c5e6489e69af99e4e753e720b3d1643bd5a001,24,244.0,442.0,0.9778761061946902
Stamina RPG 6/[25] [260] Alice in Underground,2a44a144e5b4dba3c93fae1f8979d568e612290d,25,260.0,334.0,0.8608247422680413
Stamina RPG 6/[25] [268] Battle #3,327ebf0d9c02421935dae94d8f138ff4488f46b3,25,268.0,219.0,0.8938775510204081
Stamina RPG 6/[25] [270] Burnout,0037017c66abee7457fb91a3e2a255f24e8de283,25,270.0,182.0,0.674074074074074
Stamina RPG 6/[25] [280] Centipede,310700c0df76efb062222206432d4f26be595e9b,25,280.0,136.0,0.6476190476190476
Stamina RPG 6/[25] [275] Chosen,0cac234a5b239214aaa76943792e2630a1611350,25,275.0,113.0,0.889763779527559
Stamina RPG 6/[25] [270] Epic Manner,91093ff468b769b8104ac07a0644914a357df1cd,25,270.002,123.0,0.8541666666666666
Stamina RPG 6/[25] [280] Magus Night Fever,be64e7c25b03c63d2576cc7596b603e1b1200a27,25,280.0,98.0,0.8376068376068376
Stamina RPG 6/[25] [250] Madness Is Waiting (Repace),945ec467c0b8fd942d2127fc6f3b8622b87e4684,25,233.025,2671.0,0.7513361462728552
Stamina RPG 6/[25] [280] Penguins Prank Party,efec7ede1f1fe899bc6c6d87c630e30a7c4872b2,25,280.0,116.0,0.703030303030303
Stamina RPG 6/[25] [262] Silent Desert (Super Arrange),a8c405380f8c1fa920a47d82f515b9b4fd11e6a1,25,262.0,310.0,0.9117647058823529
